年份,科目代碼,當年度金額,上年度金額,款,款名,項,項名,目,目名,節,節名,備註,ref
2016,68122300101,192713000,175390000,12,臺中市政府社會局主管,1,臺中市政府社會局,3,一般行政,1,行政管理,"一、本科目包括行政管理二、本年度預算數包括:
　　人事費173,503千元
　　業務費19,018千元
　　獎補助費192千元三、本年度預算數與上年度比較：
　　增加 17,323千元
　　增列 人事費16,202千元
　　增列 業務費1,121千元",12.1.3.1
2016,68122300200,8325379000,7476538000,12,臺中市政府社會局主管,1,臺中市政府社會局,4,社政業務,,,,12.1.4
2016,68122300201,8325379000,7476538000,12,臺中市政府社會局主管,1,臺中市政府社會局,4,社政業務,1,社會福利,"一、本科目包括社會福利二、本年度預算數包括:
　　人事費63,703千元
　　業務費525,258千元
　　獎補助費7,736,418千元三、本年度預算數與上年度比較：
　　增加 848,841千元
　　增列 人事費11,220千元
　　增列 業務費5,166千元
　　增列 獎補助費832,455千元",12.1.4.1
2016,68122307900,8000000,8000000,12,臺中市政府社會局主管,1,臺中市政府社會局,5,第一預備金,,,,12.1.5
2016,68122307901,8000000,8000000,12,臺中市政府社會局主管,1,臺中市政府社會局,5,第一預備金,1,第一預備金,"一、本科目包括第一預備金二、本年度預算數包括:
　　預備金8,000千元",12.1.5.1
2016,68122309000,160147000,13256000,12,臺中市政府社會局主管,1,臺中市政府社會局,6,一般建築及設備,,,,12.1.6
2016,68122309001,160147000,13256000,12,臺中市政府社會局主管,1,臺中市政府社會局,6,一般建築及設備,1,一般建築及設備,"一、本科目包括一般建築及設備二、本年度預算數包括:
　　設備及投資138,675千元
　　獎補助費21,472千元三、本年度預算數與上年度比較：
　　增加 146,891千元
　　增列 設備及投資132,539千元
　　增列 獎補助費14,352千元",12.1.6.1
2016,00122310000,103996000,91922000,12,臺中市政府社會局主管,2,臺中市立仁愛之家,,,,,,12.2
2016,68122310100,22800000,24434000,12,臺中市政府社會局主管,2,臺中市立仁愛之家,1,一般行政,,,,12.2.1
2016,68122310101,22800000,24434000,12,臺中市政府社會局主管,2,臺中市立仁愛之家,1,一般行政,1,行政管理,"一、本科目包括行政管理二、本年度預算數包括:
　　人事費22,049千元
　　業務費673千元
　　獎補助費78千元三、本年度預算數與上年度比較：
　　減少 1,634千元
　　減列 人事費1,603千元
　　減列 業務費31千元",12.2.1.1
2016,68122310600,79221000,67388000,12,臺中市政府社會局主管,2,臺中市立仁愛之家,2,福利業務,,,,12.2.2
2016,68122310601,79221000,67388000,12,臺中市政府社會局主管,2,臺中市立仁愛之家,2,福利業務,1,老人安養,"一、本科目包括老人安養二、本年度預算數包括:
　　人事費220千元
　　業務費55,125千元
　　獎補助費23,876千元三、本年度預算數與上年度比較：
　　增加 11,833千元
　　增列 人事費72千元
　　增列 業務費11,683千元
　　增列 獎補助費78千元",12.2.2.1
2016,68122319000,1975000,100000,12,臺中市政府社會局主管,2,臺中市立仁愛之家,3,一般建築及設備,,,,12.2.3
2016,68122319001,1975000,100000,12,臺中市政府社會局主管,2,臺中市立仁愛之家,3,一般建築及設備,1,一般建築及設備,"一、本科目包括一般建築及設備二、本年度預算數包括:
　　設備及投資1,975千元三、本年度預算數與上年度比較：
　　增加 1,875千元
　　增列 設備及投資1,875千元",12.2.3.1
2016,00122320000,382713000,338067000,12,臺中市政府社會局主管,3,臺中市家庭暴力及性侵害防治中心,,,,,,12.3
2016,68122320100,103037000,80567000,12,臺中市政府社會局主管,3,臺中市家庭暴力及性侵害防治中心,1,一般行政,,,,12.3.1
2016,68122320101,103037000,80567000,12,臺中市政府社會局主管,3,臺中市家庭暴力及性侵害防治中心,1,一般行政,1,行政管理,"一、本科目包括行政管理二、本年度預算數包括:
　　人事費85,976千元
　　業務費17,061千元三、本年度預算數與上年度比較：
　　增加 22,470千元
　　增列 人事費15,008千元
　　增列 業務費7,462千元",12.3.1.1
2016,68122320700,82035000,71667000,12,臺中市政府社會局主管,3,臺中市家庭暴力及性侵害防治中心,2,家庭暴力及性侵害防治業務,,,,12.3.2
2016,68122320701,82035000,71667000,12,臺中市政府社會局主管,3,臺中市家庭暴力及性侵害防治中心,2,家庭暴力及性侵害防治業務,1,家庭暴力及性侵害防治工作,"一、本科目包括家庭暴力及性侵害防治工作二、本年度預算數包括:
　　人事費9,183千元
　　業務費36,667千元
　　獎補助費36,185千元三、本年度預算數與上年度比較：
　　增加 10,368千元
　　增列 人事費3,563千元
　　增列 業務費469千元
　　增列 獎補助費6,336千元",12.3.2.1
2016,68122320800,195049000,176114000,12,臺中市政府社會局主管,3,臺中市家庭暴力及性侵害防治中心,3,兒童及少年保護服務業務,,,,12.3.3
2016,68122320801,195049000,176114000,12,臺中市政府社會局主管,3,臺中市家庭暴力及性侵害防治中心,3,兒童及少年保護服務業務,1,兒童及少年保護服務,"一、本科目包括兒童及少年保護服務二、本年度預算數包括:
　　人事費49,375千元
　　業務費28,519千元
　　獎補助費117,155千元三、本年度預算數與上年度比較：
　　增加 18,935千元
　　增列 人事費19,297千元
　　增列 業務費6,704千元
　　減列 獎補助費7,066千元",12.3.3.1
2016,68122329000,2592000,9719000,12,臺中市政府社會局主管,3,臺中市家庭暴力及性侵害防治中心,4,一般建築及設備,,,,12.3.4
2016,68122329001,2592000,9719000,12,臺中市政府社會局主管,3,臺中市家庭暴力及性侵害防治中心,4,一般建築及設備,1,一般建築及設備,"一、本科目包括一般建築及設備二、本年度預算數包括:
　　設備及投資2,592千元三、本年度預算數與上年度比較：
　　減少 7,127千元
　　減列 設備及投資7,127千元",12.3.4.1
2016,00800000000,500000000,500000000,25,第二預備金主管,,,,,,,,25
2016,00808000000,500000000,500000000,25,第二預備金主管,1,第二預備金,,,,,,25.1
2016,90808000100,500000000,500000000,25,第二預備金主管,1,第二預備金,1,第二預備金,,,,25.1.1
2016,90808000101,500000000,500000000,25,第二預備金主管,1,第二預備金,1,第二預備金,1,第二預備金,"一、本科目包括第二預備金二、本年度預算數包括:
　　預備金500,000千元",25.1.1.1
2016,00700000000,4625151000,4647662000,24,統籌支撥科目主管,,,,,,,,24
2016,00707000000,2699101000,2938235000,24,統籌支撥科目主管,1,公務人員退休給付,,,,,,24.1
2016,75707000100,2699101000,2938235000,24,統籌支撥科目主管,1,公務人員退休給付,1,公務人員退休給付,,,,24.1.1
2016,75707000101,2699101000,2938235000,24,統籌支撥科目主管,1,公務人員退休給付,1,公務人員退休給付,1,公務人員退休給付,"一、本科目包括公務人員退休給付二、本年度預算數包括:
　　人事費1,908,101千元
　　獎補助費791,000千元三、本年度預算數與上年度比較：
　　減少 239,134千元
　　減列 人事費247,484千元
　　增列 獎補助費8,350千元",24.1.1.1
2016,00707020000,80000000,80000000,24,統籌支撥科目主管,2,公務人員撫卹給付,,,,,,24.2
2016,75707020300,80000000,80000000,24,統籌支撥科目主管,2,公務人員撫卹給付,1,公務人員撫卹給付,,,,24.2.1
2016,75707020301,80000000,80000000,24,統籌支撥科目主管,2,公務人員撫卹給付,1,公務人員撫卹給付,1,公務人員撫卹給付,"一、本科目包括公務人員撫卹給付二、本年度預算數包括:
　　人事費80,000千元",24.2.1.1
2016,00707030000,20000000,20000000,24,統籌支撥科目主管,3,公務人員因公致殘廢死亡慰問金,,,,,,24.3
2016,75707030400,20000000,20000000,24,統籌支撥科目主管,3,公務人員因公致殘廢死亡慰問金,1,公務人員因公致殘廢死亡慰問金,,,,24.3.1
2016,75707030401,20000000,20000000,24,統籌支撥科目主管,3,公務人員因公致殘廢死亡慰問金,1,公務人員因公致殘廢死亡慰問金,1,公務人員因公致殘廢死亡慰問金,"一、本科目包括公務人員因公致殘廢死亡慰問金二、本年度預算數包括:
　　人事費20,000千元",24.3.1.1
2016,00707040000,311250000,344000000,24,統籌支撥科目主管,4,公務人員各項補助,,,,,,24.4
2016,89707040200,311250000,344000000,24,統籌支撥科目主管,4,公務人員各項補助,1,公務人員各項補助,,,,24.4.1
2016,89707040201,311250000,344000000,24,統籌支撥科目主管,4,公務人員各項補助,1,公務人員各項補助,1,公務人員各項補助,"一、本科目包括公務人員各項補助二、本年度預算數包括:
　　人事費311,250千元
　　獎補助費0千元三、本年度預算數與上年度比較：
　　減少 32,750千元
　　減列 人事費31,750千元
　　減列 獎補助費1,000千元",24.4.1.1
2016,00707050000,1280000000,1140000000,24,統籌支撥科目主管,5,災害準備金,,,,,,24.5
2016,89707050500,1280000000,1140000000,24,統籌支撥科目主管,5,災害準備金,1,災害準備金,,,,24.5.1
2016,89707050501,1280000000,1140000000,24,統籌支撥科目主管,5,災害準備金,1,災害準備金,1,災害準備金,"一、本科目包括災害準備金二、本年度預算數包括:
　　預備金1,280,000千元三、本年度預算數與上年度比較：
　　增加 140,000千元
　　增列 預備金140,000千元",24.5.1.1
2016,00707060000,234800000,125427000,24,統籌支撥科目主管,6,各類員工待遇準備,,,,,,24.6
2016,89707060700,234800000,125427000,24,統籌支撥科目主管,6,各類員工待遇準備,1,各類員工待遇準備,,,,24.6.1
2016,89707060701,234800000,125427000,24,統籌支撥科目主管,6,各類員工待遇準備,1,各類員工待遇準備,1,各類員工待遇準備,"一、本科目包括各類員工待遇準備二、本年度預算數包括:
　　人事費234,800千元三、本年度預算數與上年度比較：
　　增加 109,373千元
　　增列 人事費109,373千元",24.6.1.1
2016,00060000000,954907000,870383000,6,臺中市政府經濟發展局主管,,,,,,,,6
2016,00061700000,954907000,870383000,6,臺中市政府經濟發展局主管,1,臺中市政府經濟發展局,,,,,,6.1
2016,61061700100,255166000,247706000,6,臺中市政府經濟發展局主管,1,臺中市政府經濟發展局,1,一般行政,,,,6.1.1
2016,61061700101,255166000,247706000,6,臺中市政府經濟發展局主管,1,臺中市政府經濟發展局,1,一般行政,1,行政管理,"一、本科目包括行政管理二、本年度預算數包括:
　　人事費190,244千元
　　業務費64,694千元
　　獎補助費228千元三、本年度預算數與上年度比較：
　　增加 7,460千元
　　增列 人事費7,528千元
　　減列 業務費80千元
　　增列 獎補助費12千元",6.1.1.1
2016,61061700200,197390000,148030000,6,臺中市政府經濟發展局主管,1,臺中市政府經濟發展局,2,產業發展與管理,,,,6.1.2
2016,61061700201,163390000,114030000,6,臺中市政府經濟發展局主管,1,臺中市政府經濟發展局,2,產業發展與管理,1,工商業規劃與發展,"一、本科目包括工商業規劃與發展二、本年度預算數包括:
　　人事費250千元
　　業務費56,140千元
　　獎補助費107,000千元三、本年度預算數與上年度比較：
　　增加 49,360千元
　　增列 業務費7,360千元
　　增列 獎補助費42,000千元",6.1.2.1
2016,61061700202,34000000,34000000,6,臺中市政府經濟發展局主管,1,臺中市政府經濟發展局,2,產業發展與管理,2,招商及投資協調,"一、本科目包括招商及投資協調二、本年度預算數包括:
　　獎補助費34,000千元",6.1.2.2
