year,code,amount,name,topname,depname,depcat,cat,ref,comment
2015,5851600100,96903000,無細項,農業委員會主管,農業金融局,一般行政,農業支出,19.22.2,"本年度預算數之內容與上年度之比較如下：
1.人員維持費85,880千元，較上年度核實減
列人事費3,446千元。
2.基本行政工作維持費11,023千元，較上年
度增列物品、一般事務費等766千元。"
2015,5851601000,208398000,無細項,農業委員會主管,農業金融局,農業金融業務,農業支出,19.22.3,"本年度預算數之內容與上年度之比較如下：
1.農業金融教育及資訊經費14,687千元，較
上年度減列建置整合農漁業資訊共同利用
系統等經費2,121千元。
2.農業金融機構管理經費5,531千元，較上
年度減列辦理農業金融機構實地金融檢查
等經費1,071千元。
3.農業融資及金融法令經費647千元，較上
年度減列國內旅費等165千元。
4.對財團法人農業信用保證基金捐助經費18
7,533千元，較上年度減列20,837千元。"
2015,5851609011,635000,交通及運輸設備,農業委員會主管,農業金融局,一般建築及設備,農業支出,19.22.4.1,新增汰換首長專用車1輛經費如列數。
2015,5851609800,200000,無細項,農業委員會主管,農業金融局,第一預備金,農業支出,19.22.5,仍照上年度預算數編列。
2015,5251701000,169197000,無細項,農業委員會主管,農糧署及所屬,農糧科技研發,科學支出,19.23.1,"本年度預算數之內容與上年度之比較如下：
1.農糧作物產銷技術研發經費59,192千元，
較上年度減列開發高溫型蘭花生產體系及
穩定外銷供應鏈等經費23,958千元。
2.農產運銷電子化研發經費71,443千元，較
上年度增列強化臺灣地區農業基礎資料等
經費28,206千元。
3.作物環境科技研發經費13,367千元，較上
年度減列辦理農業機械自動化研究等經費
550千元。
4.農產加工科技研發經費16,856千元，較上
年度增列運用加工技術建構安全食品產業
加值鏈等經費3,329千元。
5.強化農業科技產學研合作研發經費8,339
千元，較上年度減列辦理碎米及細糠混合
物加工應用開發等經費5,289千元。"
2015,5851700100,747847000,無細項,農業委員會主管,農糧署及所屬,一般行政,農業支出,19.23.2,"本年度預算數之內容與上年度之比較如下：
1.人員維持費711,968千元，較上年度增列
員工薪俸晉級差額等經費4,046千元。
2.基本行政工作維持費35,879千元，較上年
度減列汰換雜項設備等經費33千元。"
2015,5851701000,825852000,無細項,農業委員會主管,農糧署及所屬,農糧管理,農業支出,19.23.3,"本年度預算數之內容與上年度之比較如下：
1.企劃管理經費177,656千元，較上年度減
列辦理農業產銷班組織職能提升及創新經
營模式導入等經費10,349千元，增列辦理
國產農糧產品標章及生產追溯管理推廣輔
導等經費80,000千元，計淨增69,651千元
。
2.作物生產管理經費77,993千元，較上年度
減列辦理國產水果產銷供應鏈等經費24,2
93千元。
3.農業資材管理經費243,729千元，較上年
度減列辦理吉園圃安全蔬果標章輔導及推
廣等經費871千元，增列發展有機農業等
經費30,000千元，計淨增29,129千元。
4.運銷加工管理經費134,713千元，較上年
度減列建立效率與服務之農產運銷體系等
經費12,056千元。
5.糧食產業管理經費50,868千元，較上年度
增列辦理稻米生產量調查等經費2,888千
元。
6.分署農糧管理經費40,893千元，較上年度
減列辦理南區分署建築物耐震補強工程等
經費4,191千元。
7.新增發展花卉產業與推動國際花卉博覽會
經費100,000千元。
8.上年度辦理花博暨會後發展計畫預算業已
編竣，所列204,254千元如數減列。"
2015,5851709011,1683000,交通及運輸設備,農業委員會主管,農糧署及所屬,一般建築及設備,農業支出,19.23.4.1,"本年度預算數之內容與上年度之比較如下：
1.汰換公務轎車1輛、小客貨兩用車1輛及公
務機車4輛經費1,683千元。
2.上年度汰換小客貨兩用車4輛及公務機車1
輛預算業已編竣，所列3,330千元如數減
列。"
2015,5851709800,1000000,無細項,農業委員會主管,農糧署及所屬,第一預備金,農業支出,19.23.5,仍照上年度預算數編列。
2015,5157011100,78266000,無細項,衛生福利部主管,衛生福利部,公費生培育工作,教育支出,20.1.1,"本年度預算數之內容與上年度之比較如下：
1.醫學系公費生培育業務經費660千元，較
上年度減列獎助醫學系公費生待遇及補(
捐)助承辦學校教學用設備等經費1,440千
元。
2.原住民及離島地區醫事人員養成計畫總經
費355,017千元，分5年辦理，101至103年
度已編列181,055千元，本年度續編第4年
經費68,064千元，較上年度增列新生甄試
事務及課業輔導等經費2,804千元。
3.新增偏鄉護理菁英計畫總經費250,951千
元，分8年辦理，本年度編列第1年經費9,
542千元。"
2015,5257011710,910606000,科技發展工作,衛生福利部主管,衛生福利部,科技業務,科學支出,20.1.2.1,"本年度預算數之內容與上年度之比較如下：
1.推動衛生福利科技發展與管理經費175,09
5千元，較上年度增列以醫療科技評估建
置衛生資源分配機制計畫、奈米科技政策
科學化及管理體系建構計畫等經費24,676
千元。
2.推動國家型科技計畫經費80,673千元，較
上年度減列奈米國家型科技計畫等經費19
,623千元。
3.提升臨床試驗創新及競爭力計畫經費199,
404千元，較上年度減列補助推動提升臨
床試驗創新及競爭力計畫等經費3,270千
元。
4.推動性別暴力防治與社會工作發展計畫經
費12,755千元，較上年度增列2,983千元
，包括：
(1)辦理營造健康幸福社會-性別暴力防治
與兒少保護計畫經費7,634千元，較上
年度減列臺灣反性別暴力資源網(TAGV)
改版擴充等經費238千元。
(2)社會工作發展計畫經費5,121千元，較
上年度增列建置救助資訊系統等經費3,
221千元。
5.建構偏鄉資訊醫療照護網及健康照護發展
計畫經費122,839千元，較上年度增列推
動遠距健康照護等經費15,103千元。
6.衛生與社會福利統計應用研究及健康資料
加值應用雲端化服務計畫經費26,525千元
，較上年度減列藥品使用資料庫與社會關
聯指標建置計畫等經費475千元。
7.醫療品質效能及心理健康促進政策發展計
畫經費27,258千元，較上年度增列5,870
千元，包括：
(1)心理健康促進科技政策發展與應用計
畫經費17,187千元，較上年度增列建置
臺灣心理健康資源服務及多元學習平臺
等經費9,224千元。
(2)推動醫療品質提升等醫衛科技政策計
畫經費10,071千元，較上年度減列提升
病人安全及健康照護等經費3,354千元
。
8.以醫療科技建構社會保險永續發展藍圖-
建構社會保險體系經費30,936千元，較上
年度增列社會保險規劃與方案研究及管控
機制計畫等經費10,043千元。
9.數位資訊醫療之推動與整合經費122,629
千元，較上年度增列辦理偏鄉衛生所電子
病歷建置計畫等經費30,877千元。
10.建立雲端醫療照護服務計畫經費30,000
千元，較上年度減列建構雲端運算環境等
經費15,739千元。
11.推動中醫藥科技發展計畫經費58,460千
元，較上年度減列建立中藥臨床試驗研發
環境等經費11,019千元。
12.社福資訊服務推動計畫經費24,032千元
，較上年度減列8,099千元，包括：
(1)在地行動服務實施計畫總經費144,000
千元，分3年辦理，103年度已編列30,1
31千元，本年度續編第2年經費24,032
千元，較上年度減列資訊軟硬體設備購
置等經費6,099千元。
(2)上年度公益網路募款平臺多元服務計
畫預算業已編竣，所列2,000千元如數
減列。"
2015,5257011720,2206217000,財團法人國家衛生研究院發展計畫,衛生福利部主管,衛生福利部,科技業務,科學支出,20.1.2.2,"本年度預算數之內容與上年度之比較如下：
1.醫衛生命科技研究計畫經費1,515,100千
元，較上年度減列細胞培養、酵素、血清
與核酸純化試劑組等經費58,368千元。
2.臺灣cGMP生物製劑廠運作計畫經費107,44
2千元，較上年度減列資訊軟體購置等經
費5,866千元。
3.臺灣重要感染疾病之病原基因體學、致病
機制、預防及治療之新策略經費29,695千
元，較上年度減列抗藥測試盤及培養盤等
經費4,041千元。
4.各疾病研究領域之生物分子標靶新藥研究
與開發計畫經費112,178千元，較上年度
減列分子生物試劑及委託毒理試驗等經費
3,625千元。
5.物質成癮研究計畫經費22,500千元，較上
年度減列動物實驗相關耗材用品等經費1,
228千元。
6.實證衛生政策轉譯研發計畫經費33,762千
元，較上年度減列儀器或軟體租用等經費
10,744千元。
7.臺灣環境毒物健康危害之監測、評估及對
策研究經費178,171千元，較上年度增列
調查訪視及人體試驗委員會審查等經費14
,552千元。
8.藥品使用風險評估暨流行病學研究經費4,
899千元，較上年度增列健保資料庫統計
與文獻探討分析統計等經費2,394千元。
9.新增建立奈米生技醫藥相關產品之規範管
理及檢驗項目方法經費52,679千元。
10.新增細懸浮微粒(PM2.5)特徵對民眾健康
影響之研究經費30,000千元。
11.新增建立失智症監測與預測模型－規劃
推動社區化失智症預防策略經費12,322千
元。
12.新增整合性食品健康風險評估機制建立
經費48,078千元。
13.新增促進健康老化及產業升級－新藥及
保健食品之研發經費59,391千元。
14.上年度推動奈米在生醫之應用與研究預
算業已編竣，所列91,896千元如數減列。
15.上年度國家癌症研究中心先期規劃預算
，本年度暫緩編列，所列26,000千元如數
減列。"
2015,6657012010,42424000,社會保險行政工作,衛生福利部主管,衛生福利部,社會保險業務,社會保險支出,20.1.3.1,"本年度預算數之內容與上年度之比較如下：
1.全民健康保險業務經費4,420千元，較上
年度增列研發替代役薪資等經費866千元
。
2.全民健康保險醫療費用協定及監理業務經
費5,617千元，較上年度減列業務通訊等
經費891千元。
3.全民健康保險爭議審議業務經費12,008千
元，較上年度減列爭議案件初審費用等1,
220千元。
4.長期照護保險籌備工作經費11,217千元，
較上年度減列長期照護保險委託辦理等經
費1,028千元。
5.國民年金保險業務經費6,060千元，較上
年度減列國民年金各項宣導工作等經費1,
155千元。
6.國民年金監理業務經費3,102千元，較上
年度增列國民年金爭議審議案件管理資訊
系統功能增修等經費100千元。"
2015,6657012020,122828603000,社會保險補助,衛生福利部主管,衛生福利部,社會保險業務,社會保險支出,20.1.3.2,"本年度預算數之內容與上年度之比較如下：
1.漁民、水利會會員及其他團體健保費補助
經費26,201,620千元，較上年度增列1,33
4,901千元。
2.直轄市非設籍健保欠費繳款專案補助經費
855,789千元，較上年度減列1,509,733千
元。
3.政府應負擔健保費法定下限經費37,400,0
00千元，較上年度增列21,500,000千元。
4.65歲以上離島地區居民健保費補助經費12
1,540千元，與上年度同。
5.公益彩券回饋金協助弱勢族群排除就醫障
礙經費286,374千元，較上年度減列145,4
17千元。
6.低收入戶健保費補助經費9,494,164千元
，較上年度減列71,324千元。
7.國民年金保險補助經費48,469,116千元，
較上年度增列13,835,343千元。"
